iter	Passed	Remaining
4809	15252	16457
4810	15255	16453
4811	15258	16450
4812	15261	16447
4813	15265	16445
4814	15269	16442
4815	15272	16439
4816	15275	16435
4817	15279	16433
4818	15283	16431
4819	15286	16428
4820	15289	16424
4821	15293	16422
4822	15297	16420
4823	15301	16417
4824	15304	16414
4825	15307	16411
4826	15311	16408
4827	15315	16406
4828	15318	16403
4829	15322	16400
4830	15326	16398
4831	15331	16397
4832	15334	16394
4833	15337	16390
4834	15340	16387
4835	15346	16387
4836	15349	16384
4837	15352	16381
4838	15356	16378
4839	15360	16376
4840	15364	16374
4841	15368	16371
4842	15370	16367
4843	15374	16365
4844	15379	16363
4845	15382	16360
4846	15385	16357
4847	15389	16354
4848	15393	16352
4849	15397	16349
4850	15400	16346
4851	15403	16343
4852	15407	16341
4853	15410	16337
4854	15413	16334
4855	15417	16331
4856	15420	16328
4857	15423	16325
4858	15426	16321
4859	15429	16318
4860	15432	16315
4861	15435	16311
4862	15438	16308
4863	15442	16306
4864	15445	16303
4865	15449	16300
4866	15452	16296
4867	15457	16295
4868	15460	16292
4869	15464	16289
4870	15467	16286
4871	15471	16284
4872	15475	16282
4873	15479	16279
4874	15482	16276
4875	15486	16274
4876	15490	16272
4877	15493	16268
4878	15497	16265
4879	15500	16263
4880	15505	16261
4881	15509	16259
4882	15513	16256
4883	15517	16254
4884	15521	16252
4885	15525	16250
4886	15529	16247
4887	15532	16244
4888	15537	16242
4889	15541	16240
4890	15544	16237
4891	15547	16234
4892	15551	16232
4893	15556	16229
4894	15559	16227
4895	15562	16223
4896	15565	16220
4897	15570	16218
4898	15574	16216
4899	15577	16212
4900	15580	16209
4901	15583	16206
4902	15587	16203
4903	15590	16201
4904	15593	16197
4905	15596	16194
4906	15600	16191
4907	15603	16188
4908	15606	16184
4909	15608	16180
4910	15611	16177
4911	15614	16174
4912	15617	16170
4913	15619	16166
4914	15622	16163
4915	15625	16159
4916	15628	16156
4917	15631	16153
4918	15634	16149
4919	15637	16145
4920	15639	16142
4921	15642	16138
4922	15645	16134
4923	15648	16131
4924	15651	16127
4925	15654	16124
4926	15657	16121
4927	15660	16117
4928	15663	16114
4929	15666	16111
4930	15669	16108
4931	15672	16104
4932	15675	16101
4933	15678	16098
4934	15681	16094
4935	15684	16090
4936	15687	16087
4937	15690	16084
4938	15692	16080
4939	15695	16077
4940	15698	16073
4941	15701	16070
4942	15704	16066
4943	15707	16063
4944	15710	16060
4945	15713	16056
4946	15716	16053
4947	15719	16049
4948	15722	16046
4949	15724	16042
4950	15728	16039
4951	15731	16036
4952	15734	16032
4953	15737	16029
4954	15740	16026
4955	15743	16022
4956	15746	16019
4957	15748	16015
4958	15751	16012
4959	15754	16008
4960	15757	16005
4961	15760	16001
4962	15763	15998
4963	15765	15994
4964	15768	15991
4965	15771	15987
4966	15774	15984
4967	15777	15980
4968	15779	15976
4969	15782	15973
4970	15785	15969
4971	15788	15966
4972	15791	15962
4973	15794	15959
4974	15797	15955
4975	15799	15952
4976	15802	15948
4977	15805	15945
4978	15808	15941
4979	15811	15938
4980	15813	15934
4981	15816	15930
4982	15819	15927
4983	15822	15923
4984	15825	15920
4985	15828	15917
4986	15831	15914
4987	15834	15910
4988	15837	15907
4989	15840	15903
4990	15843	15900
4991	15846	15897
4992	15849	15894
4993	15852	15890
4994	15855	15887
4995	15858	15883
4996	15861	15880
4997	15863	15876
4998	15866	15873
4999	15869	15869
5000	15872	15866
5001	15875	15862
5002	15878	15859
5003	15881	15856
5004	15884	15853
5005	15887	15849
5006	15890	15846
5007	15893	15843
5008	15896	15839
5009	15899	15836
5010	15902	15832
5011	15905	15829
5012	15908	15826
5013	15911	15822
5014	15914	15819
5015	15917	15816
5016	15920	15812
5017	15923	15809
5018	15926	15805
5019	15929	15802
5020	15932	15799
5021	15935	15795
5022	15938	15792
5023	15941	15788
5024	15943	15785
5025	15946	15781
5026	15949	15778
5027	15952	15774
5028	15956	15772
5029	15959	15769
5030	15963	15766
5031	15966	15763
5032	15969	15759
5033	15973	15757
5034	15976	15754
5035	15980	15751
5036	15983	15748
5037	15987	15746
5038	15991	15744
5039	15995	15741
5040	15998	15738
5041	16002	15735
5042	16006	15733
5043	16009	15730
5044	16012	15727
5045	16016	15724
5046	16020	15722
5047	16024	15719
5048	16028	15716
5049	16031	15713
5050	16035	15711
5051	16039	15709
5052	16043	15706
5053	16046	15703
5054	16050	15701
5055	16054	15699
5056	16058	15696
5057	16061	15693
5058	16065	15690
5059	16069	15688
5060	16073	15685
5061	16076	15682
5062	16080	15679
5063	16084	15677
5064	16088	15675
5065	16091	15672
5066	16094	15669
5067	16098	15666
5068	16102	15664
5069	16106	15661
5070	16109	15658
5071	16112	15655
5072	16117	15653
5073	16121	15651
5074	16125	15649
5075	16129	15646
5076	16133	15643
5077	16137	15641
5078	16140	15638
5079	16143	15635
5080	16148	15633
5081	16152	15631
5082	16156	15628
5083	16159	15625
5084	16163	15623
5085	16167	15621
5086	16171	15618
5087	16174	15615
5088	16178	15612
5089	16181	15608
5090	16184	15605
5091	16187	15602
5092	16190	15599
5093	16193	15596
5094	16196	15592
5095	16199	15589
5096	16202	15585
5097	16205	15582
5098	16208	15579
5099	16211	15575
5100	16214	15572
5101	16217	15569
5102	16220	15565
5103	16224	15562
5104	16228	15561
5105	16232	15558
5106	16235	15555
5107	16239	15552
5108	16243	15550
5109	16247	15548
5110	16251	15545
5111	16254	15542
5112	16259	15540
5113	16263	15538
5114	16267	15535
5115	16270	15533
5116	16274	15530
5117	16279	15528
5118	16282	15525
5119	16285	15522
5120	16288	15519
5121	16292	15516
5122	16296	15513
5123	16300	15511
5124	16303	15508
5125	16308	15506
5126	16312	15504
5127	16315	15501
5128	16319	15498
5129	16322	15495
5130	16325	15491
5131	16328	15488
5132	16332	15486
5133	16336	15483
5134	16338	15479
5135	16341	15476
5136	16344	15473
5137	16347	15469
5138	16350	15466
5139	16353	15462
5140	16356	15459
5141	16359	15456
5142	16362	15452
5143	16365	15449
5144	16368	15445
5145	16371	15442
5146	16375	15439
5147	16377	15436
5148	16380	15432
5149	16383	15429
5150	16386	15426
5151	16390	15423
5152	16393	15419
5153	16396	15416
5154	16399	15413
5155	16402	15409
5156	16405	15406
5157	16408	15403
5158	16411	15399
5159	16414	15396
5160	16416	15392
5161	16420	15389
5162	16423	15386
5163	16425	15382
5164	16428	15379
5165	16431	15375
5166	16434	15372
5167	16437	15368
5168	16440	15365
5169	16443	15361
5170	16445	15358
5171	16448	15354
5172	16451	15351
5173	16454	15347
5174	16457	15344
5175	16460	15340
5176	16462	15337
5177	16465	15333
5178	16468	15330
5179	16471	15326
5180	16474	15323
5181	16477	15320
5182	16480	15316
5183	16483	15313
5184	16486	15309
5185	16489	15306
5186	16492	15303
5187	16495	15300
5188	16498	15296
5189	16501	15293
5190	16504	15289
5191	16506	15286
5192	16509	15282
5193	16512	15279
5194	16515	15275
5195	16518	15272
5196	16521	15268
5197	16523	15265
5198	16526	15261
5199	16529	15258
5200	16532	15254
5201	16535	15251
5202	16537	15247
5203	16540	15243
5204	16543	15240
5205	16546	15236
5206	16549	15233
5207	16551	15229
5208	16554	15225
5209	16557	15222
5210	16559	15218
5211	16562	15215
5212	16565	15212
5213	16568	15208
5214	16572	15205
5215	16574	15202
5216	16577	15198
5217	16580	15195
5218	16583	15191
5219	16586	15188
5220	16589	15184
5221	16591	15181
5222	16594	15177
5223	16597	15174
5224	16600	15170
5225	16604	15168
5226	16607	15164
5227	16610	15161
5228	16613	15158
5229	16615	15154
5230	16619	15151
5231	16621	15147
5232	16624	15144
5233	16627	15140
5234	16630	15137
5235	16633	15134
5236	16636	15130
5237	16639	15127
5238	16642	15123
5239	16645	15120
5240	16648	15117
5241	16651	15113
5242	16653	15110
5243	16656	15106
5244	16659	15103
5245	16662	15099
5246	16665	15096
5247	16668	15092
5248	16671	15089
5249	16674	15086
5250	16678	15083
5251	16682	15081
5252	16685	15078
5253	16688	15074
5254	16692	15072
5255	16696	15070
5256	16701	15068
5257	16704	15065
5258	16709	15063
5259	16713	15061
5260	16716	15058
5261	16720	15055
5262	16724	15053
5263	16728	15050
5264	16732	15048
5265	16735	15044
5266	16739	15042
5267	16744	15040
5268	16748	15037
5269	16751	15034
5270	16754	15032
5271	16758	15029
5272	16763	15027
5273	16766	15024
5274	16770	15022
5275	16774	15019
5276	16778	15017
5277	16781	15013
5278	16784	15010
5279	16787	15007
5280	16792	15005
5281	16795	15002
5282	16799	14999
5283	16802	14996
5284	16806	14994
5285	16811	14991
5286	16814	14988
5287	16818	14986
5288	16821	14983
5289	16826	14981
5290	16829	14978
5291	16833	14975
5292	16836	14972
5293	16839	14969
5294	16842	14966
5295	16845	14962
5296	16849	14959
5297	16853	14957
5298	16858	14955
5299	16861	14952
5300	16864	14949
5301	16867	14946
5302	16871	14943
5303	16875	14941
5304	16878	14937
5305	16882	14934
5306	16886	14932
5307	16892	14931
5308	16895	14928
5309	16899	14926
5310	16902	14923
5311	16906	14920
5312	16910	14917
5313	16914	14915
5314	16917	14911
5315	16921	14910
5316	16926	14907
5317	16929	14905
5318	16933	14902
5319	16937	14900
5320	16941	14897
5321	16944	14894
5322	16948	14891
5323	16952	14889
5324	16956	14886
5325	16959	14883
5326	16963	14880
5327	16967	14878
5328	16971	14875
5329	16974	14872
5330	16978	14870
5331	16982	14867
5332	16986	14864
5333	16990	14862
5334	16993	14859
5335	16997	14856
5336	17001	14854
5337	17004	14850
5338	17007	14847
5339	17010	14844
5340	17014	14842
5341	17019	14840
5342	17023	14837
5343	17026	14834
5344	17030	14831
5345	17034	14829
5346	17038	14826
5347	17042	14824
5348	17045	14821
5349	17049	14819
5350	17054	14816
5351	17058	14814
5352	17061	14811
5353	17066	14809
5354	17070	14807
5355	17075	14805
5356	17079	14802
5357	17084	14801
5358	17087	14798
5359	17091	14795
5360	17094	14792
5361	17098	14789
5362	17103	14787
5363	17106	14784
5364	17110	14782
5365	17115	14780
5366	17118	14777
5367	17122	14774
5368	17125	14771
5369	17130	14769
5370	17134	14767
5371	17139	14765
5372	17142	14762
5373	17147	14760
5374	17151	14758
5375	17155	14755
5376	17158	14752
5377	17162	14750
5378	17167	14747
5379	17170	14745
5380	17173	14741
5381	17178	14739
5382	17182	14737
5383	17186	14734
5384	17189	14731
5385	17194	14729
5386	17198	14727
5387	17202	14724
5388	17205	14721
5389	17209	14719
5390	17213	14716
5391	17217	14713
5392	17220	14710
5393	17224	14708
5394	17229	14706
5395	17233	14703
5396	17238	14702
5397	17242	14700
5398	17248	14698
5399	17252	14696
5400	17256	14693
5401	17259	14690
5402	17262	14687
5403	17265	14684
5404	17269	14681
5405	17272	14678
5406	17276	14675
5407	17278	14671
5408	17281	14668
5409	17286	14666
5410	17290	14663
5411	17293	14660
5412	17296	14657
5413	17300	14654
5414	17303	14651
5415	17308	14649
5416	17311	14646
5417	17315	14643
5418	17319	14641
5419	17323	14639
5420	17327	14636
5421	17331	14633
5422	17335	14630
5423	17339	14628
5424	17343	14625
5425	17346	14622
5426	17350	14619
5427	17354	14617
5428	17358	14615
5429	17361	14611
5430	17364	14608
5431	17368	14605
5432	17372	14603
5433	17375	14600
5434	17380	14598
5435	17383	14594
5436	17388	14593
5437	17391	14590
5438	17395	14587
5439	17398	14584
5440	17403	14582
5441	17407	14579
5442	17410	14576
5443	17413	14573
5444	17417	14570
5445	17421	14568
5446	17425	14565
5447	17428	14562
5448	17431	14559
5449	17435	14556
5450	17438	14552
5451	17441	14549
5452	17444	14546
5453	17447	14542
5454	17450	14539
5455	17453	14536
5456	17456	14532
5457	17459	14529
5458	17462	14525
5459	17465	14522
5460	17468	14519
5461	17471	14515
5462	17474	14512
5463	17477	14508
5464	17479	14505
5465	17482	14501
5466	17485	14498
5467	17489	14495
5468	17492	14492
5469	17494	14488
5470	17498	14485
5471	17501	14482
5472	17504	14478
5473	17507	14475
5474	17509	14471
5475	17513	14468
5476	17515	14464
5477	17518	14461
5478	17521	14457
5479	17524	14454
5480	17527	14451
5481	17530	14447
5482	17533	14444
5483	17536	14440
5484	17539	14437
5485	17542	14434
5486	17545	14430
5487	17548	14427
5488	17550	14423
5489	17553	14420
5490	17556	14416
5491	17559	14413
5492	17562	14409
5493	17565	14406
5494	17568	14403
5495	17571	14399
5496	17574	14396
5497	17576	14392
5498	17579	14389
5499	17582	14385
5500	17585	14382
5501	17588	14378
5502	17590	14374
5503	17593	14371
5504	17597	14369
5505	17601	14366
5506	17605	14363
5507	17609	14361
5508	17612	14357
5509	17615	14354
5510	17617	14350
5511	17620	14347
5512	17623	14343
5513	17626	14340
5514	17629	14336
5515	17631	14332
5516	17634	14329
5517	17637	14325
5518	17639	14322
5519	17642	14318
5520	17645	14315
5521	17647	14311
5522	17650	14307
5523	17653	14304
5524	17656	14301
5525	17659	14297
5526	17662	14294
5527	17665	14290
5528	17668	14287
5529	17670	14283
5530	17673	14280
5531	17676	14276
5532	17679	14273
5533	17682	14269
5534	17685	14266
5535	17687	14262
5536	17690	14259
5537	17693	14256
5538	17696	14252
5539	17699	14249
5540	17702	14245
5541	17705	14242
5542	17708	14238
5543	17711	14235
5544	17714	14232
5545	17717	14228
5546	17720	14225
5547	17723	14222
5548	17726	14218
5549	17729	14215
5550	17732	14212
5551	17735	14208
5552	17738	14205
5553	17741	14202
5554	17744	14198
5555	17747	14195
5556	17750	14191
5557	17753	14188
5558	17756	14185
5559	17759	14182
5560	17763	14179
5561	17767	14177
5562	17771	14174
5563	17775	14172
5564	17778	14168
5565	17782	14166
5566	17786	14163
5567	17790	14161
5568	17793	14157
5569	17797	14154
5570	17800	14151
5571	17804	14149
5572	17808	14146
5573	17811	14143
5574	17815	14140
5575	17819	14138
5576	17823	14135
5577	17826	14132
5578	17830	14129
5579	17834	14127
5580	17839	14125
5581	17844	14123
5582	17847	14120
5583	17852	14118
5584	17856	14115
5585	17860	14112
5586	17863	14109
5587	17866	14106
5588	17870	14104
5589	17874	14101
5590	17878	14098
5591	17881	14095
5592	17885	14093
5593	17889	14090
5594	17893	14087
5595	17896	14084
5596	17900	14081
5597	17903	14078
5598	17907	14076
5599	17911	14073
5600	17914	14070
5601	17918	14067
5602	17922	14064
5603	17926	14061
5604	17929	14058
5605	17932	14055
5606	17936	14053
5607	17940	14050
5608	17943	14047
5609	17947	14044
5610	17951	14041
5611	17954	14038
5612	17958	14035
5613	17961	14032
5614	17966	14030
5615	17969	14027
5616	17972	14024
5617	17975	14021
5618	17979	14018
5619	17983	14015
5620	17987	14012
5621	17990	14009
5622	17994	14007
5623	17998	14004
5624	18002	14002
5625	18005	13998
5626	18009	13995
5627	18013	13993
5628	18017	13991
5629	18020	13987
5630	18024	13984
5631	18028	13981
5632	18031	13978
5633	18035	13976
5634	18038	13973
5635	18042	13970
5636	18046	13968
5637	18050	13965
5638	18053	13961
5639	18056	13958
5640	18060	13956
5641	18064	13953
5642	18068	13950
5643	18070	13946
5644	18074	13944
5645	18079	13941
5646	18082	13938
5647	18085	13935
5648	18088	13932
5649	18093	13930
5650	18097	13927
5651	18100	13924
5652	18103	13921
5653	18107	13918
5654	18112	13916
5655	18115	13913
5656	18118	13910
5657	18122	13907
5658	18125	13904
5659	18129	13901
5660	18132	13897
5661	18135	13894
5662	18138	13891
5663	18143	13889
5664	18146	13886
5665	18149	13882
5666	18152	13879
5667	18156	13876
5668	18160	13874
5669	18163	13871
5670	18166	13867
5671	18170	13864
5672	18175	13862
5673	18179	13860
5674	18182	13856
5675	18185	13853
5676	18190	13851
5677	18194	13849
5678	18197	13845
5679	18200	13842
5680	18203	13839
5681	18207	13836
5682	18210	13833
5683	18214	13830
5684	18217	13827
5685	18221	13824
5686	18225	13822
5687	18228	13818
5688	18231	13815
5689	18235	13812
5690	18239	13810
5691	18243	13807
5692	18246	13804
5693	18249	13800
5694	18253	13798
5695	18257	13795
5696	18261	13792
5697	18264	13789
5698	18267	13786
5699	18272	13784
5700	18275	13781
5701	18279	13778
5702	18282	13775
5703	18287	13773
5704	18291	13770
5705	18295	13767
5706	18298	13764
5707	18302	13762
5708	18305	13759
5709	18309	13755
5710	18313	13753
5711	18317	13750
5712	18321	13748
5713	18325	13745
5714	18328	13742
5715	18332	13739
5716	18337	13737
5717	18340	13734
5718	18344	13731
5719	18347	13728
5720	18352	13726
5721	18355	13723
5722	18358	13720
5723	18361	13716
5724	18366	13714
5725	18370	13712
5726	18374	13709
5727	18378	13706
5728	18382	13704
5729	18386	13701
5730	18389	13698
5731	18392	13695
5732	18397	13692
5733	18401	13690
5734	18404	13687
5735	18407	13683
5736	18411	13681
5737	18415	13678
5738	18418	13674
5739	18421	13671
5740	18424	13668
5741	18428	13665
5742	18432	13663
5743	18435	13659
5744	18438	13656
5745	18441	13652
5746	18445	13650
5747	18450	13648
5748	18453	13644
5749	18456	13641
5750	18459	13638
5751	18464	13636
5752	18468	13633
5753	18471	13630
5754	18475	13627
5755	18479	13625
5756	18483	13622
5757	18486	13619
5758	18489	13615
5759	18493	13613
5760	18497	13610
5761	18501	13607
5762	18504	13604
5763	18507	13601
5764	18511	13598
5765	18514	13595
5766	18518	13592
5767	18521	13589
5768	18524	13585
5769	18527	13582
5770	18530	13578
5771	18532	13575
5772	18535	13571
5773	18538	13568
5774	18541	13565
5775	18544	13561
5776	18548	13558
5777	18551	13555
5778	18553	13551
5779	18557	13548
5780	18560	13545
5781	18564	13542
5782	18567	13539
5783	18570	13536
5784	18574	13533
5785	18577	13530
5786	18580	13527
5787	18583	13523
5788	18586	13520
5789	18590	13517
5790	18593	13514
5791	18596	13510
5792	18599	13507
5793	18602	13504
5794	18605	13500
5795	18608	13497
5796	18611	13494
5797	18614	13490
5798	18617	13487
5799	18621	13484
5800	18624	13480
5801	18627	13477
5802	18630	13474
5803	18633	13470
5804	18636	13467
5805	18639	13464
5806	18642	13460
5807	18645	13457
5808	18648	13453
5809	18651	13451
5810	18654	13447
5811	18657	13444
5812	18660	13440
5813	18663	13437
5814	18666	13434
5815	18669	13430
5816	18672	13427
5817	18675	13423
5818	18677	13420
5819	18681	13417
5820	18684	13413
5821	18687	13410
5822	18690	13407
5823	18693	13403
5824	18695	13400
5825	18699	13396
5826	18701	13393
5827	18705	13390
5828	18708	13386
5829	18711	13383
5830	18714	13380
5831	18718	13377
5832	18721	13374
5833	18723	13370
5834	18726	13366
5835	18729	13363
5836	18732	13360
5837	18735	13356
5838	18738	13353
5839	18740	13349
5840	18743	13346
5841	18746	13342
5842	18749	13339
5843	18752	13335
5844	18755	13332
5845	18760	13330
5846	18765	13328
5847	18769	13326
5848	18773	13323
5849	18778	13321
5850	18782	13319
5851	18787	13316
5852	18792	13315
5853	18797	13313
5854	18802	13310
5855	18806	13308
5856	18811	13306
5857	18815	13303
5858	18818	13300
5859	18821	13296
5860	18824	13293
5861	18827	13290
5862	18830	13287
5863	18834	13284
5864	18836	13280
5865	18839	13277
5866	18842	13273
5867	18845	13270
5868	18848	13267
5869	18851	13263
5870	18854	13260
5871	18858	13257
5872	18860	13253
5873	18863	13250
5874	18866	13246
5875	18869	13243
5876	18872	13240
5877	18875	13236
5878	18878	13233
5879	18881	13230
5880	18884	13226
5881	18887	13223
5882	18890	13219
5883	18893	13216
5884	18896	13213
5885	18899	13209
5886	18902	13206
5887	18905	13202
5888	18908	13199
5889	18911	13196
5890	18913	13192
5891	18916	13188
5892	18919	13185
5893	18922	13181
5894	18924	13178
5895	18927	13174
5896	18930	13171
5897	18933	13168
5898	18936	13164
5899	18939	13161
5900	18941	13157
5901	18944	13154
5902	18947	13150
5903	18950	13147
5904	18953	13143
5905	18956	13140
5906	18958	13136
5907	18962	13133
5908	18965	13130
5909	18967	13126
5910	18970	13123
5911	18973	13119
5912	18976	13116
5913	18979	13112
5914	18981	13109
5915	18984	13105
5916	18987	13102
5917	18990	13098
5918	18993	13095
5919	18995	13091
5920	18998	13088
5921	19001	13084
5922	19004	13081
5923	19006	13077
5924	19009	13074
5925	19012	13070
5926	19015	13067
5927	19018	13063
5928	19021	13060
5929	19023	13056
5930	19026	13053
5931	19029	13049
5932	19032	13046
5933	19034	13042
5934	19037	13039
5935	19040	13035
5936	19043	13032
5937	19046	13028
5938	19048	13025
5939	19051	13021
5940	19054	13018
5941	19057	13015
5942	19061	13012
5943	19063	13008
5944	19066	13005
5945	19069	13001
5946	19072	12997
5947	19074	12994
5948	19077	12991
5949	19080	12987
5950	19083	12983
5951	19085	12980
5952	19088	12976
5953	19091	12973
5954	19094	12969
5955	19096	12966
5956	19099	12963
5957	19102	12959
5958	19105	12955
5959	19108	12952
5960	19110	12949
5961	19113	12945
5962	19116	12941
5963	19119	12938
5964	19122	12935
5965	19124	12931
5966	19127	12928
5967	19130	12924
5968	19133	12921
5969	19136	12917
5970	19139	12914
5971	19142	12911
5972	19145	12907
5973	19147	12904
5974	19150	12900
5975	19153	12897
5976	19156	12893
5977	19159	12890
5978	19161	12886
5979	19164	12883
5980	19167	12879
5981	19170	12876
5982	19172	12872
5983	19175	12869
5984	19178	12865
5985	19181	12862
5986	19184	12858
5987	19186	12855
5988	19189	12851
5989	19192	12848
5990	19195	12844
5991	19198	12841
5992	19200	12837
5993	19203	12834
5994	19206	12830
5995	19209	12827
5996	19212	12824
5997	19215	12820
5998	19217	12817
5999	19220	12813
6000	19223	12810
6001	19226	12806
6002	19229	12803
6003	19232	12800
6004	19235	12796
6005	19238	12793
6006	19240	12789
6007	19243	12786
6008	19246	12782
6009	19249	12779
6010	19252	12776
6011	19255	12772
6012	19257	12769
6013	19260	12765
6014	19263	12762
6015	19266	12758
6016	19268	12755
6017	19271	12751
6018	19274	12748
6019	19277	12744
6020	19280	12741
6021	19283	12738
6022	19286	12734
6023	19288	12731
6024	19291	12727
6025	19294	12724
6026	19297	12720
6027	19300	12717
6028	19303	12714
6029	19306	12710
6030	19309	12707
6031	19312	12703
6032	19315	12700
6033	19317	12697
6034	19320	12693
6035	19323	12690
6036	19326	12686
6037	19329	12683
6038	19332	12679
6039	19334	12676
6040	19337	12673
6041	19340	12669
6042	19343	12666
6043	19346	12662
6044	19348	12659
6045	19351	12655
6046	19354	12652
6047	19357	12648
6048	19360	12645
6049	19363	12642
6050	19366	12638
6051	19368	12635
6052	19371	12631
6053	19374	12628
6054	19377	12624
6055	19380	12621
6056	19382	12617
6057	19385	12614
6058	19388	12611
6059	19391	12607
6060	19394	12604
6061	19397	12600
6062	19399	12597
6063	19402	12593
6064	19405	12590
6065	19408	12587
6066	19411	12583
6067	19414	12580
6068	19416	12576
6069	19419	12573
6070	19422	12569
6071	19425	12566
6072	19428	12562
6073	19430	12559
6074	19433	12556
6075	19437	12553
6076	19441	12550
6077	19445	12547
6078	19448	12544
6079	19452	12541
6080	19456	12539
6081	19460	12536
6082	19462	12532
6083	19465	12529
6084	19468	12525
6085	19471	12522
6086	19475	12519
6087	19478	12516
6088	19481	12513
6089	19484	12509
6090	19487	12506
6091	19490	12503
6092	19494	12500
6093	19499	12498
6094	19503	12495
6095	19506	12492
6096	19509	12489
6097	19512	12485
6098	19515	12482
6099	19518	12479
6100	19521	12475
6101	19524	12472
6102	19527	12469
6103	19531	12466
6104	19534	12462
6105	19537	12459
6106	19539	12455
6107	19542	12452
6108	19546	12449
6109	19550	12446
6110	19554	12444
6111	19558	12441
6112	19561	12438
6113	19564	12435
6114	19568	12432
6115	19572	12429
6116	19576	12427
6117	19579	12423
6118	19583	12421
6119	19588	12419
6120	19592	12416
6121	19595	12413
6122	19599	12410
6123	19603	12407
6124	19607	12404
6125	19611	12402
6126	19615	12399
6127	19620	12397
6128	19624	12394
6129	19627	12391
6130	19631	12388
6131	19635	12385
6132	19639	12383
6133	19643	12380
6134	19646	12377
6135	19649	12374
6136	19654	12371
6137	19658	12369
6138	19662	12366
6139	19665	12363
6140	19670	12360
6141	19673	12357
6142	19676	12354
6143	19680	12351
6144	19684	12348
6145	19688	12346
6146	19692	12343
6147	19695	12340
6148	19698	12336
6149	19703	12334
6150	19707	12332
6151	19710	12328
6152	19714	12325
6153	19718	12323
6154	19723	12320
6155	19726	12317
6156	19729	12314
6157	19733	12312
6158	19738	12309
6159	19741	12306
6160	19744	12303
6161	19749	12300
6162	19753	12298
6163	19756	12295
6164	19760	12292
6165	19763	12288
6166	19768	12286
6167	19772	12284
6168	19775	12280
6169	19778	12277
6170	19783	12275
6171	19787	12272
6172	19790	12269
6173	19794	12266
6174	19798	12264
6175	19802	12261
6176	19806	12258
6177	19809	12255
6178	19814	12252
6179	19818	12250
6180	19821	12247
6181	19824	12243
6182	19829	12241
6183	19833	12238
6184	19837	12235
6185	19840	12232
6186	19845	12230
6187	19849	12228
6188	19853	12225
6189	19856	12222
6190	19860	12219
6191	19863	12216
6192	19867	12212
6193	19870	12209
6194	19872	12206
6195	19875	12202
6196	19878	12199
6197	19881	12196
6198	19884	12192
6199	19887	12189
6200	19890	12185
6201	19894	12183
6202	19897	12179
6203	19901	12177
6204	19904	12173
6205	19909	12171
6206	19913	12168
6207	19917	12166
6208	19921	12163
6209	19926	12161
6210	19930	12158
6211	19933	12155
6212	19936	12152
6213	19941	12149
6214	19946	12147
6215	19949	12144
6216	19952	12141
6217	19957	12138
6218	19961	12136
6219	19965	12133
6220	19969	12130
6221	19972	12127
6222	19976	12124
6223	19979	12121
6224	19982	12117
6225	19985	12114
6226	19989	12111
6227	19993	12109
6228	19997	12106
6229	20000	12103
6230	20004	12100
6231	20008	12097
6232	20012	12094
6233	20015	12091
6234	20019	12088
6235	20024	12086
6236	20028	12083
6237	20031	12080
6238	20034	12077
6239	20039	12075
6240	20043	12072
6241	20046	12069
6242	20049	12065
6243	20054	12063
6244	20058	12060
6245	20062	12057
6246	20065	12054
6247	20068	12051
6248	20071	12048
6249	20074	12044
6250	20077	12041
6251	20080	12037
6252	20083	12034
6253	20088	12032
6254	20092	12029
6255	20095	12026
6256	20099	12023
6257	20102	12020
6258	20105	12017
6259	20108	12013
6260	20111	12010
6261	20114	12006
6262	20118	12004
6263	20122	12001
6264	20125	11998
6265	20128	11995
6266	20132	11992
6267	20137	11989
6268	20140	11986
6269	20143	11983
6270	20146	11980
6271	20150	11977
6272	20155	11975
6273	20159	11972
6274	20162	11969
6275	20166	11965
6276	20169	11962
6277	20173	11959
6278	20176	11956
6279	20179	11953
6280	20184	11951
6281	20188	11948
6282	20192	11945
6283	20195	11942
6284	20198	11939
6285	20202	11936
6286	20207	11934
6287	20211	11931
6288	20214	11928
6289	20219	11925
6290	20222	11922
6291	20225	11919
6292	20228	11915
6293	20231	11912
6294	20234	11909
6295	20237	11905
6296	20240	11902
6297	20243	11899
6298	20247	11896
6299	20250	11892
6300	20253	11889
6301	20256	11886
6302	20259	11883
6303	20264	11881
6304	20268	11878
6305	20272	11875
6306	20275	11872
6307	20279	11869
6308	20283	11866
6309	20287	11863
6310	20290	11860
6311	20294	11857
6312	20299	11855
6313	20302	11852
6314	20305	11849
6315	20308	11845
6316	20313	11843
6317	20317	11840
6318	20321	11837
6319	20324	11834
6320	20328	11832
6321	20332	11829
6322	20336	11826
6323	20339	11822
6324	20343	11819
6325	20347	11817
6326	20350	11814
6327	20354	11811
6328	20357	11808
6329	20362	11805
6330	20366	11802
6331	20369	11799
6332	20373	11796
6333	20377	11794
6334	20382	11791
6335	20385	11788
6336	20388	11785
6337	20392	11782
6338	20396	11779
6339	20400	11776
6340	20403	11773
6341	20406	11770
6342	20409	11766
6343	20412	11763
6344	20415	11760
6345	20418	11756
6346	20421	11753
6347	20423	11749
6348	20426	11746
6349	20429	11742
6350	20432	11739
6351	20435	11735
6352	20438	11732
6353	20440	11729
6354	20443	11725
6355	20446	11722
6356	20449	11719
6357	20452	11715
6358	20455	11712
6359	20458	11708
6360	20461	11705
6361	20463	11701
6362	20466	11698
